timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-08-03T00:00:00.000Z";"2023-08-03T23:59:59.999Z";"2023-08-03T15:01:00.000Z";"2023-08-03T22:31:00.000Z";0.715833682;0.7278972459;0.6954902883;0.7010038397;18092639.5;161869394.79;"2023-08-03T23:59:59.999Z"
"2023-08-02T00:00:00.000Z";"2023-08-02T23:59:59.999Z";"2023-08-02T01:30:00.000Z";"2023-08-02T18:58:00.000Z";0.7230301803;0.7473823305;0.7093902445;0.7158156524;37919461.56;165276828.54;"2023-08-02T23:59:59.999Z"
"2023-08-01T00:00:00.000Z";"2023-08-01T23:59:59.999Z";"2023-08-01T23:58:00.000Z";"2023-08-01T04:25:00.000Z";0.6850358866;0.7228449868;0.6627010027;0.7227722421;26092729.05;166880485.68;"2023-08-01T23:59:59.999Z"
"2023-07-31T00:00:00.000Z";"2023-07-31T23:59:59.999Z";"2023-07-31T18:07:00.000Z";"2023-07-31T00:16:00.000Z";0.6721411928;0.7071932481;0.6698373844;0.6849911823;29567666.22;158154377.1;"2023-07-31T23:59:59.999Z"
"2023-07-30T00:00:00.000Z";"2023-07-30T23:59:59.999Z";"2023-07-30T10:07:00.000Z";"2023-07-30T20:14:00.000Z";0.684404123;0.7051996952;0.6647803333;0.6721578491;26233200.81;155178841.15;"2023-07-30T23:59:59.999Z"
"2023-07-29T00:00:00.000Z";"2023-07-29T23:59:59.999Z";"2023-07-29T23:55:00.000Z";"2023-07-29T09:05:00.000Z";0.6641320212;0.6846861313;0.6606784578;0.684438464;13547923.44;158000199.19;"2023-07-29T23:59:59.999Z"
"2023-07-28T00:00:00.000Z";"2023-07-28T23:59:59.999Z";"2023-07-28T22:07:00.000Z";"2023-07-28T08:12:00.000Z";0.6559018083;0.6650217113;0.6476848395;0.6641602095;13133596.77;153318200.34;"2023-07-28T23:59:59.999Z"
"2023-07-27T00:00:00.000Z";"2023-07-27T23:59:59.999Z";"2023-07-27T09:50:00.000Z";"2023-07-27T20:35:00.000Z";0.657770971;0.6751980311;0.6539864917;0.6559189102;18252900.48;151414349.2;"2023-07-27T23:59:59.999Z"
"2023-07-26T00:00:00.000Z";"2023-07-26T23:59:59.999Z";"2023-07-26T21:22:00.000Z";"2023-07-26T01:37:00.000Z";0.6552186301;0.6667044834;0.6462998696;0.6577563939;15900738.19;151837841.82;"2023-07-26T23:59:59.999Z"
"2023-07-25T00:00:00.000Z";"2023-07-25T23:59:59.999Z";"2023-07-25T02:51:00.000Z";"2023-07-25T17:22:00.000Z";0.6625630391;0.6678554297;0.6539932536;0.6553148724;16423862.18;151271545.15;"2023-07-25T23:59:59.999Z"
"2023-07-24T00:00:00.000Z";"2023-07-24T23:59:59.999Z";"2023-07-24T00:46:00.000Z";"2023-07-24T20:43:00.000Z";0.7032927834;0.7071214174;0.6578357599;0.6625590232;24016541.43;152942851.11;"2023-07-24T23:59:59.999Z"
"2023-07-23T00:00:00.000Z";"2023-07-23T23:59:59.999Z";"2023-07-23T19:16:00.000Z";"2023-07-23T00:17:00.000Z";0.6930136905;0.7139932468;0.6917419516;0.7033266661;16580220.78;162347288.92;"2023-07-23T23:59:59.999Z"
"2023-07-22T00:00:00.000Z";"2023-07-22T23:59:59.999Z";"2023-07-22T01:00:00.000Z";"2023-07-22T23:39:00.000Z";0.722244748;0.7240467128;0.690827382;0.6930754401;20140635.51;159972930;"2023-07-22T23:59:59.999Z"
"2023-07-21T00:00:00.000Z";"2023-07-21T23:59:59.999Z";"2023-07-21T03:26:00.000Z";"2023-07-21T21:47:00.000Z";0.7365936806;0.7534839315;0.7220301178;0.7222576728;26151523.36;166707757.28;"2023-07-21T23:59:59.999Z"
"2023-07-20T00:00:00.000Z";"2023-07-20T23:59:59.999Z";"2023-07-20T14:05:00.000Z";"2023-07-20T00:36:00.000Z";0.7070178599;0.74776696;0.7041954558;0.7366027856;35430500.39;170018073.45;"2023-07-20T23:59:59.999Z"
"2023-07-19T00:00:00.000Z";"2023-07-19T23:59:59.999Z";"2023-07-19T03:26:00.000Z";"2023-07-19T21:22:00.000Z";0.7206274365;0.7411002063;0.7029797384;0.7070414405;24728513.34;163192085.28;"2023-07-19T23:59:59.999Z"
"2023-07-18T00:00:00.000Z";"2023-07-18T23:59:59.999Z";"2023-07-18T11:07:00.000Z";"2023-07-18T17:37:00.000Z";0.7419051953;0.7603997549;0.7089575987;0.7204432143;45311411.46;166282523.8;"2023-07-18T23:59:59.999Z"
"2023-07-17T00:00:00.000Z";"2023-07-17T23:59:59.999Z";"2023-07-17T08:52:00.000Z";"2023-07-17T00:10:00.000Z";0.6807940279;0.8104389659;0.680333359;0.7419849616;120108916.03;171252301.79;"2023-07-17T23:59:59.999Z"
"2023-07-16T00:00:00.000Z";"2023-07-16T23:59:59.999Z";"2023-07-16T15:32:00.000Z";"2023-07-16T02:31:00.000Z";0.6777531081;0.7120665971;0.6675246811;0.6806641242;25931407.18;157087168.3;"2023-07-16T23:59:59.999Z"
"2023-07-15T00:00:00.000Z";"2023-07-15T23:59:59.999Z";"2023-07-15T10:23:00.000Z";"2023-07-15T22:42:00.000Z";0.6851750556;0.6917457553;0.6729795615;0.6778192399;15669489.31;156414552.2;"2023-07-15T23:59:59.999Z"
"2023-07-14T00:00:00.000Z";"2023-07-14T23:59:59.999Z";"2023-07-14T16:57:00.000Z";"2023-07-14T20:36:00.000Z";0.7122259139;0.7254476584;0.6681969243;0.684979732;30121688.91;158062923.06;"2023-07-14T23:59:59.999Z"
"2023-07-13T00:00:00.000Z";"2023-07-13T23:59:59.999Z";"2023-07-13T20:04:00.000Z";"2023-07-13T04:13:00.000Z";0.6340366271;0.7122323358;0.6254708028;0.7120997028;25966689.97;164320291.85;"2023-07-13T23:59:59.999Z"
"2023-07-12T00:00:00.000Z";"2023-07-12T23:59:59.999Z";"2023-07-12T07:54:00.000Z";"2023-07-12T20:02:00.000Z";0.6369966008;0.6507946369;0.6252843687;0.6340686347;12346490.12;146312368.98;"2023-07-12T23:59:59.999Z"
"2023-07-11T00:00:00.000Z";"2023-07-11T23:59:59.999Z";"2023-07-11T07:14:00.000Z";"2023-07-11T19:12:00.000Z";0.6331904166;0.6381546312;0.6286089265;0.6370093153;10120559.87;146985218.99;"2023-07-11T23:59:59.999Z"
"2023-07-10T00:00:00.000Z";"2023-07-10T23:59:59.999Z";"2023-07-10T20:08:00.000Z";"2023-07-10T09:22:00.000Z";0.6342703722;0.6461893322;0.6139023087;0.6331681388;14088621.74;146098356.87;"2023-07-10T23:59:59.999Z"
"2023-07-09T00:00:00.000Z";"2023-07-09T23:59:59.999Z";"2023-07-09T01:14:00.000Z";"2023-07-09T07:43:00.000Z";0.6355264372;0.6451423449;0.633565888;0.6342617346;9627428.05;146349214.92;"2023-07-09T23:59:59.999Z"
"2023-07-08T00:00:00.000Z";"2023-07-08T23:59:59.999Z";"2023-07-08T02:13:00.000Z";"2023-07-08T20:19:00.000Z";0.6490121881;0.6537183904;0.6251022663;0.6355395376;11742924.55;146643590.73;"2023-07-08T23:59:59.999Z"
"2023-07-07T00:00:00.000Z";"2023-07-07T23:59:59.999Z";"2023-07-07T14:05:00.000Z";"2023-07-07T00:40:00.000Z";0.648557365;0.6562815281;0.6420925321;0.6489872656;12651078.53;149745108.25;"2023-07-07T23:59:59.999Z"
"2023-07-06T00:00:00.000Z";"2023-07-06T23:59:59.999Z";"2023-07-06T09:37:00.000Z";"2023-07-06T23:59:00.000Z";0.6787097988;0.7114422041;0.6485430151;0.6485430151;18897360.77;149642248.54;"2023-07-06T23:59:59.999Z"
"2023-07-05T00:00:00.000Z";"2023-07-05T23:59:59.999Z";"2023-07-05T08:12:00.000Z";"2023-07-05T20:19:00.000Z";0.6940145198;0.7251757787;0.6735949338;0.6787615276;21660585.22;156613599.56;"2023-07-05T23:59:59.999Z"
"2023-07-04T00:00:00.000Z";"2023-07-04T23:59:59.999Z";"2023-07-04T14:31:00.000Z";"2023-07-04T19:34:00.000Z";0.70302839;0.7063335602;0.6869461755;0.6940105078;14620282.29;160085936.81;"2023-07-04T23:59:59.999Z"
"2023-07-03T00:00:00.000Z";"2023-07-03T23:59:59.999Z";"2023-07-03T16:04:00.000Z";"2023-07-03T00:43:00.000Z";0.6924503857;0.7125811536;0.6899689648;0.7028108469;17757421.23;162115020.35;"2023-07-03T23:59:59.999Z"
"2023-07-02T00:00:00.000Z";"2023-07-02T23:59:59.999Z";"2023-07-02T23:58:00.000Z";"2023-07-02T04:45:00.000Z";0.689612822;0.6924460544;0.6674792265;0.6924172631;15927059.95;159714610.78;"2023-07-02T23:59:59.999Z"
"2023-07-01T00:00:00.000Z";"2023-07-01T23:59:59.999Z";"2023-07-01T13:23:00.000Z";"2023-07-01T04:32:00.000Z";0.6885417328;0.6941675945;0.6656908839;0.6895197064;20751780.47;159031010.58;"2023-07-01T23:59:59.999Z"
"2023-06-30T00:00:00.000Z";"2023-06-30T23:59:59.999Z";"2023-06-30T13:04:00.000Z";"2023-06-30T01:07:00.000Z";0.6495151554;0.691464231;0.6411158354;0.6884931237;31109134.21;158793246.56;"2023-06-30T23:59:59.999Z"
"2023-06-29T00:00:00.000Z";"2023-06-29T23:59:59.999Z";"2023-06-29T16:11:00.000Z";"2023-06-29T00:56:00.000Z";0.628004497;0.6548672613;0.6255594321;0.6495441639;12629432.96;149804117.67;"2023-06-29T23:59:59.999Z"
"2023-06-28T00:00:00.000Z";"2023-06-28T23:59:59.999Z";"2023-06-28T00:01:00.000Z";"2023-06-28T19:46:00.000Z";0.6801730386;0.6808367031;0.6164508592;0.6280494909;17635206.33;144846377.46;"2023-06-28T23:59:59.999Z"
"2023-06-27T00:00:00.000Z";"2023-06-27T23:59:59.999Z";"2023-06-27T04:51:00.000Z";"2023-06-27T16:03:00.000Z";0.673098849;0.6912895429;0.6710311097;0.6800527444;12556333.62;156838704.1;"2023-06-27T23:59:59.999Z"
"2023-06-26T00:00:00.000Z";"2023-06-26T23:59:59.999Z";"2023-06-26T00:02:00.000Z";"2023-06-26T17:17:00.000Z";0.6994070079;0.699644591;0.6691852916;0.6730783931;19207984.51;155224521.76;"2023-06-26T23:59:59.999Z"
"2023-06-25T00:00:00.000Z";"2023-06-25T23:59:59.999Z";"2023-06-25T08:41:00.000Z";"2023-06-25T00:01:00.000Z";0.6747995108;0.7387573018;0.674067879;0.6994771964;31455960.69;161309783.82;"2023-06-25T23:59:59.999Z"
"2023-06-24T00:00:00.000Z";"2023-06-24T23:59:59.999Z";"2023-06-24T03:55:00.000Z";"2023-06-24T16:05:00.000Z";0.6791269464;0.6922308487;0.6643199025;0.6748425491;16529040.1;155612554.51;"2023-06-24T23:59:59.999Z"
"2023-06-23T00:00:00.000Z";"2023-06-23T23:59:59.999Z";"2023-06-23T21:19:00.000Z";"2023-06-23T02:15:00.000Z";0.6419190228;0.6840412266;0.6408797657;0.6790910489;19181414.99;156587099.01;"2023-06-23T23:59:59.999Z"
"2023-06-22T00:00:00.000Z";"2023-06-22T23:59:59.999Z";"2023-06-22T05:01:00.000Z";"2023-06-22T14:43:00.000Z";0.6393792395;0.6597469567;0.6381003764;0.6418570976;16050198.91;147998898.76;"2023-06-22T23:59:59.999Z"
"2023-06-21T00:00:00.000Z";"2023-06-21T23:59:59.999Z";"2023-06-21T18:31:00.000Z";"2023-06-21T00:07:00.000Z";0.619510719;0.6450658035;0.6194707783;0.6393687604;17903494.2;147422341.64;"2023-06-21T23:59:59.999Z"
